,date,open,close,high,low,volume,code
625,2020-08-20,5.95,6.0,6.11,5.74,65693.0,000906
626,2020-08-21,6.01,5.96,6.06,5.92,41962.0,000906
627,2020-08-24,5.98,5.9,6.14,5.85,74538.0,000906
628,2020-08-25,5.9,5.75,5.92,5.72,56167.0,000906
629,2020-08-26,5.75,5.84,5.85,5.59,82156.0,000906
630,2020-08-27,5.86,5.83,5.86,5.73,40470.0,000906
631,2020-08-28,5.84,5.89,5.92,5.76,41437.0,000906
632,2020-08-31,5.86,5.86,6.03,5.86,55137.0,000906
633,2020-09-01,5.82,6.52,6.52,5.72,258564.0,000906
634,2020-09-02,6.86,6.53,6.87,6.45,239132.0,000906
635,2020-09-03,6.48,6.59,7.11,6.44,239129.0,000906
636,2020-09-04,6.39,6.54,6.73,6.3,139035.0,000906
637,2020-09-07,6.55,6.4,6.61,6.36,118820.0,000906
638,2020-09-08,6.41,6.41,6.47,6.3,70278.0,000906
639,2020-09-09,6.32,6.12,6.51,6.12,113267.0,000906
640,2020-09-10,6.19,6.33,6.63,6.17,171236.0,000906
641,2020-09-11,6.35,6.72,6.89,6.17,191093.0,000906
642,2020-09-14,6.75,6.56,6.81,6.45,157908.0,000906
643,2020-09-15,6.56,6.48,6.56,6.36,70194.0,000906
644,2020-09-16,6.49,6.44,6.67,6.41,83858.0,000906
645,2020-09-17,6.41,6.47,6.47,6.29,51375.0,000906
646,2020-09-18,6.44,6.48,6.48,6.34,60612.0,000906
647,2020-09-21,6.48,6.39,6.52,6.31,46380.0,000906
648,2020-09-22,6.34,6.28,6.43,6.27,44683.0,000906
649,2020-09-23,6.29,6.22,6.34,6.17,41336.0,000906
650,2020-09-24,6.08,5.66,6.19,5.62,121658.0,000906
651,2020-09-25,5.66,5.49,5.72,5.44,64821.0,000906
652,2020-09-28,5.5,5.42,5.73,5.39,40926.0,000906
653,2020-09-29,5.45,5.43,5.53,5.39,39307.0,000906
654,2020-09-30,5.45,5.58,5.69,5.34,57976.0,000906
655,2020-10-09,5.62,5.63,5.71,5.53,66576.0,000906
656,2020-10-12,5.64,5.71,5.73,5.5,61298.0,000906
657,2020-10-13,5.71,5.74,5.75,5.63,43857.0,000906
658,2020-10-14,5.74,5.82,5.84,5.71,43834.0,000906
659,2020-10-15,5.8,5.75,5.91,5.71,42171.0,000906
660,2020-10-16,5.74,5.75,5.79,5.68,29315.0,000906
661,2020-10-19,5.75,5.75,5.79,5.7,25985.0,000906
662,2020-10-20,5.75,5.83,5.85,5.69,31734.0,000906
663,2020-10-21,5.81,5.91,6.11,5.81,61220.0,000906
664,2020-10-22,5.95,6.1,6.22,5.95,78525.0,000906
665,2020-10-23,6.11,6.45,6.66,6.1,178668.0,000906
666,2020-10-26,6.43,6.55,6.56,6.25,94028.0,000906
667,2020-10-27,6.47,6.42,6.51,6.31,78610.0,000906
668,2020-10-28,6.46,6.51,6.57,6.37,84550.0,000906
669,2020-10-29,6.49,6.5,6.78,6.44,154020.0,000906
670,2020-10-30,6.5,6.44,6.67,6.39,91039.0,000906
671,2020-11-02,6.5,6.66,6.66,6.32,107476.0,000906
672,2020-11-03,6.66,6.64,6.76,6.55,79712.0,000906
673,2020-11-04,6.61,6.69,6.74,6.55,47046.0,000906
674,2020-11-05,6.69,6.76,6.79,6.64,64069.0,000906
675,2020-11-06,6.76,6.99,7.13,6.7,142784.0,000906
676,2020-11-09,7.09,6.79,7.16,6.71,148654.0,000906
677,2020-11-10,6.84,6.68,6.93,6.67,70821.0,000906
678,2020-11-11,6.66,6.63,6.76,6.57,63999.0,000906
679,2020-11-12,6.62,6.52,6.67,6.48,57175.0,000906
680,2020-11-13,6.58,6.4,6.59,6.36,61437.0,000906
681,2020-11-16,6.46,6.87,7.02,6.4,134118.0,000906
682,2020-11-17,6.87,6.86,7.04,6.78,92009.0,000906
683,2020-11-18,6.95,6.85,6.97,6.76,56701.0,000906
684,2020-11-19,6.87,6.75,6.91,6.72,54686.0,000906
685,2020-11-20,6.76,6.74,6.82,6.6,50420.0,000906
686,2020-11-23,6.7,6.88,7.04,6.68,127737.0,000906
687,2020-11-24,6.89,6.64,6.92,6.62,81843.0,000906
688,2020-11-25,6.68,6.54,6.71,6.51,67504.0,000906
689,2020-11-26,6.55,6.46,6.6,6.43,40973.0,000906
690,2020-11-27,6.46,6.49,6.54,6.4,35431.0,000906
691,2020-11-30,6.51,6.38,6.56,6.38,45280.0,000906
692,2020-12-01,6.39,6.59,6.6,6.39,58151.0,000906
693,2020-12-02,6.54,6.52,6.58,6.46,31364.0,000906
694,2020-12-03,6.51,6.37,6.52,6.33,43693.0,000906
695,2020-12-04,6.37,6.41,6.45,6.3,38852.0,000906
696,2020-12-07,6.48,6.31,6.48,6.3,33354.0,000906
697,2020-12-08,6.31,6.36,6.44,6.29,27468.0,000906
698,2020-12-09,6.34,6.11,6.38,6.1,35263.0,000906
699,2020-12-10,6.11,6.09,6.3,6.09,32690.0,000906
700,2020-12-11,6.17,5.98,6.18,5.89,31535.0,000906
701,2020-12-14,5.97,6.0,6.06,5.93,25756.0,000906
702,2020-12-15,6.01,6.15,6.19,6.0,29324.0,000906
703,2020-12-16,6.14,6.01,6.14,5.89,28303.0,000906
704,2020-12-17,6.01,6.08,6.09,5.9,21371.0,000906
705,2020-12-18,6.08,6.14,6.26,6.02,49794.0,000906
706,2020-12-21,6.09,6.12,6.19,5.95,49209.0,000906
707,2020-12-22,6.11,5.89,6.17,5.86,45822.0,000906
708,2020-12-23,5.87,5.76,5.91,5.73,45884.0,000906
709,2020-12-24,5.79,5.64,5.79,5.56,56847.0,000906
710,2020-12-25,5.69,5.79,5.86,5.67,36265.0,000906
711,2020-12-28,5.85,5.99,6.03,5.73,48686.0,000906
712,2020-12-29,6.02,5.78,6.04,5.77,33357.0,000906
713,2020-12-30,5.77,5.78,5.91,5.71,21291.0,000906
714,2020-12-31,5.79,5.97,5.98,5.78,34927.0,000906
715,2021-01-04,5.96,6.15,6.27,5.94,46283.0,000906
716,2021-01-05,6.09,6.15,6.24,6.01,40193.0,000906
717,2021-01-06,6.15,6.04,6.19,6.02,30202.0,000906
718,2021-01-07,6.04,5.81,6.05,5.74,51456.0,000906
719,2021-01-08,5.84,5.73,5.98,5.69,47143.0,000906
720,2021-01-11,5.79,5.55,5.79,5.52,51223.0,000906
721,2021-01-12,5.5,5.55,5.62,5.47,31170.0,000906
722,2021-01-13,5.59,5.49,5.68,5.39,48075.0,000906
723,2021-01-14,5.51,5.6,5.69,5.49,30548.0,000906
724,2021-01-15,5.74,5.72,5.84,5.67,40406.0,000906
725,2021-01-18,5.7,5.68,5.81,5.61,35174.0,000906
726,2021-01-19,5.69,5.75,5.82,5.64,37998.0,000906
727,2021-01-20,5.77,5.77,5.81,5.73,21670.0,000906
728,2021-01-21,5.76,5.7,5.78,5.66,34884.0,000906
729,2021-01-22,5.74,5.59,5.75,5.54,26624.0,000906
730,2021-01-25,5.56,5.44,5.59,5.43,42894.0,000906
731,2021-01-26,5.44,5.51,5.54,5.34,34724.0,000906
732,2021-01-27,5.5,5.55,5.61,5.4,28619.0,000906
733,2021-01-28,5.49,5.46,5.56,5.39,21978.0,000906
734,2021-01-29,5.5,5.53,5.62,5.4,34141.0,000906
735,2021-02-01,5.51,5.53,5.64,5.4,33009.0,000906
736,2021-02-02,5.49,5.46,5.63,5.39,29228.0,000906
737,2021-02-03,5.44,5.43,5.53,5.32,33880.0,000906
738,2021-02-04,5.4,5.43,5.47,5.32,26305.0,000906
739,2021-02-05,5.4,5.27,5.44,5.26,28282.0,000906
740,2021-02-08,5.29,5.49,5.6,5.19,41801.0,000906
741,2021-02-09,5.47,5.48,5.52,5.37,28284.0,000906
742,2021-02-10,5.55,5.52,5.65,5.48,31165.0,000906
743,2021-02-18,5.59,5.65,5.67,5.53,35080.0,000906
744,2021-02-19,5.68,5.86,5.86,5.64,44549.0,000906
745,2021-02-22,5.87,5.96,6.09,5.85,50627.0,000906
746,2021-02-23,5.97,5.89,6.02,5.85,27846.0,000906
747,2021-02-24,5.85,5.92,5.97,5.83,29709.0,000906
748,2021-02-25,6.19,6.03,6.29,5.98,54934.0,000906
749,2021-02-26,5.93,6.0,6.12,5.79,39159.0,000906
750,2021-03-01,6.0,6.06,6.09,5.93,26076.0,000906
751,2021-03-02,6.0,6.07,6.19,6.0,31117.0,000906
752,2021-03-03,6.08,6.21,6.28,6.01,46839.0,000906
753,2021-03-04,6.15,6.15,6.24,6.13,37223.0,000906
754,2021-03-05,6.14,6.17,6.24,6.12,35975.0,000906
755,2021-03-08,6.23,6.11,6.23,6.08,35095.0,000906
756,2021-03-09,6.11,6.13,6.34,5.88,66537.0,000906
757,2021-03-10,6.09,5.98,6.14,5.97,37845.0,000906
758,2021-03-11,5.93,6.12,6.14,5.93,33924.0,000906
759,2021-03-12,6.16,6.11,6.16,6.0,26633.0,000906
760,2021-03-22,6.24,6.42,6.59,5.95,121212.0,000906
761,2021-03-23,6.34,6.47,6.51,6.29,69660.0,000906
762,2021-03-24,6.51,6.44,6.64,6.39,61120.0,000906
763,2021-03-25,6.39,6.59,6.64,6.37,69461.0,000906
764,2021-03-26,6.63,6.54,6.66,6.51,42263.0,000906
765,2021-03-29,6.59,6.77,6.78,6.54,66221.0,000906
766,2021-03-30,6.71,6.88,6.97,6.71,69490.0,000906
767,2021-03-31,6.84,6.84,6.99,6.81,53910.0,000906
768,2021-04-01,6.84,6.98,7.01,6.82,45691.0,000906
769,2021-04-02,7.03,7.07,7.08,6.89,52275.0,000906
770,2021-04-06,7.09,7.52,7.61,7.05,87868.0,000906
771,2021-04-07,7.57,7.56,7.58,7.38,78708.0,000906
772,2021-04-08,7.5,7.87,8.24,7.45,127135.0,000906
773,2021-04-09,7.87,7.9,7.93,7.66,71404.0,000906
774,2021-04-12,7.9,7.94,7.98,7.71,59388.0,000906
775,2021-04-13,7.89,7.83,8.0,7.78,62414.0,000906
776,2021-04-14,7.74,7.98,8.0,7.72,67367.0,000906
777,2021-04-15,8.01,7.95,8.18,7.88,60105.0,000906
778,2021-04-16,7.91,8.3,8.33,7.88,83296.0,000906
779,2021-04-19,8.4,8.17,8.47,8.01,82282.0,000906
780,2021-04-20,8.17,8.08,8.24,7.99,71267.0,000906
781,2021-04-21,8.02,8.03,8.12,7.75,68793.0,000906
782,2021-04-22,8.06,7.8,8.1,7.79,51403.0,000906
783,2021-04-23,7.82,7.74,7.87,7.61,66525.0,000906
784,2021-04-26,7.77,7.8,8.18,7.77,74261.0,000906
785,2021-04-27,7.85,7.82,7.89,7.56,54823.0,000906
786,2021-04-28,7.79,8.08,8.19,7.79,91380.0,000906
787,2021-04-29,8.22,8.09,8.27,7.95,56370.0,000906
788,2021-04-30,7.94,8.06,8.26,7.94,74879.0,000906
789,2021-05-06,8.06,8.37,8.55,7.95,91856.0,000906
790,2021-05-07,8.44,8.51,8.61,8.19,75892.0,000906
791,2021-05-10,8.73,9.06,9.28,8.32,112166.0,000906
792,2021-05-11,9.15,9.78,9.86,9.07,227602.0,000906
793,2021-05-12,9.97,8.74,9.99,8.73,279811.0,000906
794,2021-05-13,8.45,8.53,8.71,8.3,163397.0,000906
795,2021-05-14,8.48,8.59,8.79,8.46,92400.0,000906
796,2021-05-17,8.34,8.72,8.88,8.34,82712.0,000906
797,2021-05-24,9.09,8.49,9.09,8.25,91349.0,000906
798,2021-05-25,8.49,8.77,8.82,8.31,80981.0,000906
799,2021-05-26,8.79,9.42,9.46,8.79,97745.0,000906
800,2021-05-27,9.39,9.55,9.66,9.04,99104.0,000906
801,2021-05-28,9.37,10.21,10.25,9.37,112089.0,000906
802,2021-05-31,10.29,10.5,10.67,10.11,109179.0,000906
803,2021-06-01,10.5,10.5,10.81,10.4,106960.0,000906
804,2021-06-02,10.53,10.68,11.05,10.47,117901.0,000906
805,2021-06-03,10.99,10.91,11.15,10.6,79692.0,000906
806,2021-06-04,10.74,11.62,11.73,10.72,140718.0,000906
807,2021-06-07,11.73,12.43,12.57,11.69,120494.0,000906
808,2021-06-08,12.42,12.06,12.42,11.78,119393.0,000906
809,2021-06-09,12.06,11.93,12.31,11.85,67128.0,000906
810,2021-06-10,12.04,12.59,12.92,12.02,105114.0,000906
811,2021-06-11,13.33,11.74,13.34,11.59,180488.0,000906
812,2021-06-15,12.08,12.28,12.58,12.08,136603.0,000906
813,2021-06-16,12.19,12.44,12.86,12.19,111871.0,000906
814,2021-06-17,12.39,12.35,12.53,11.97,85867.0,000906
815,2021-06-18,12.29,12.64,12.86,12.11,72245.0,000906
816,2021-06-21,12.91,12.74,13.04,12.4,76080.0,000906
817,2021-06-22,12.69,12.8,13.27,12.54,76246.0,000906
818,2021-06-23,12.86,12.67,12.9,12.37,71807.0,000906
819,2021-06-24,12.55,12.54,12.78,12.17,64327.0,000906
820,2021-06-25,12.48,12.59,12.81,12.24,61788.0,000906
821,2021-06-28,12.62,12.7,12.78,12.4,57121.0,000906
822,2021-06-29,12.59,12.43,12.77,12.38,48602.0,000906
823,2021-06-30,12.38,12.53,12.88,12.27,64092.0,000906
824,2021-07-01,12.59,11.65,12.72,11.36,126560.0,000906
825,2021-07-02,11.65,10.89,11.7,10.79,123244.0,000906
